Date,Entry_Time,Exit_Time,Direction,Level_Name,Level_Price,Entry_Price,Exit_Price,Result,PnL
2026-02-26,14:34:00,14:37:00,LONG,PD_SESSION_MID,25276.625,25278.5,25234.0,STRUCTURAL_TRAILING_EXIT,-89.0
2026-02-26,14:37:00,14:41:00,LONG,FLOOR_S1,25228,25234.0,25251.75,STRUCTURAL_TRAILING_EXIT,35.5
2026-02-27,14:29:00,14:30:00,SHORT,CAM_S4,24818.75,24806.25,24866.25,STOP_LOSS,-120
2026-02-27,14:43:00,14:44:00,LONG,CAM_S4,24818.75,24822.75,24798.5,STRUCTURAL_TRAILING_EXIT,-48.5
2026-02-27,14:44:00,14:51:00,LONG,ONL,24793.75,24798.5,24905.25,STRUCTURAL_TRAILING_EXIT,213.5
2026-03-02,14:53:00,15:01:00,LONG,FLOOR_S1,24841.5,24833.0,24805.5,STRUCTURAL_TRAILING_EXIT,-55.0
2026-03-02,15:09:00,15:16:00,LONG,PD_SESSION_MID,24909.375,24916.0,24915.5,STRUCTURAL_TRAILING_EXIT,-1.0
2026-03-02,15:16:00,15:19:00,LONG,PD_SESSION_MID,24909.375,24915.5,24904.75,STRUCTURAL_TRAILING_EXIT,-21.5
2026-03-03,10:34:00,10:37:00,LONG,FLOOR_S2,24413.75,24405.75,24400.5,STRUCTURAL_TRAILING_EXIT,-10.5
2026-03-03,14:35:00,14:40:00,LONG,DAILY_OPEN,24535,24528.5,24593.75,STRUCTURAL_TRAILING_EXIT,130.5
2026-03-03,14:40:00,14:42:00,LONG,PD_IB_LOW,24605,24593.75,24560.0,STRUCTURAL_TRAILING_EXIT,-67.5
2026-03-04,14:33:00,14:36:00,LONG,5D_OR_MID,24928.625,24922.0,24908.25,STRUCTURAL_TRAILING_EXIT,-27.5
2026-03-04,14:56:00,14:59:00,LONG,OR5_MID,24902.875,24905.75,24904.75,STRUCTURAL_TRAILING_EXIT,-2.0
2026-03-04,15:03:00,15:04:00,LONG,FLOOR_R1,24954.25,24953.25,24901.0,STRUCTURAL_TRAILING_EXIT,-104.5
2026-03-05,14:41:00,14:44:00,LONG,FLOOR_PIVOT,25054.5,25063.75,25065.0,STRUCTURAL_TRAILING_EXIT,2.5
2026-03-05,14:44:00,14:46:00,LONG,FLOOR_PIVOT,25054.5,25065.0,25044.5,STRUCTURAL_TRAILING_EXIT,-41.0
2026-03-05,14:46:00,14:50:00,LONG,OR5_MID,25040.125,25044.5,25088.5,STRUCTURAL_TRAILING_EXIT,88.0
2026-03-06,13:46:00,13:48:00,LONG,OR5_MID,24693,24701.75,24677.75,STRUCTURAL_TRAILING_EXIT,-48.0
2026-03-06,14:36:00,14:37:00,LONG,OR5_LOW,24653.5,24650.25,24623.5,STRUCTURAL_TRAILING_EXIT,-53.5
2026-03-06,14:37:00,14:41:00,LONG,ONL,24612.5,24623.5,24674.0,STRUCTURAL_TRAILING_EXIT,101.0
2026-03-09,13:38:00,13:40:00,LONG,OR5_LOW,24424,24413.25,24399.5,STRUCTURAL_TRAILING_EXIT,-27.5
2026-03-09,13:46:00,13:50:00,LONG,PW_LOW,24352,24351.75,24362.25,STRUCTURAL_TRAILING_EXIT,21.0
2026-03-09,13:50:00,13:51:00,LONG,PW_LOW,24352,24362.25,24343.25,STRUCTURAL_TRAILING_EXIT,-38.0
2026-03-10,13:36:00,13:43:00,LONG,3M_VAL,24987,24996.75,24980.25,STRUCTURAL_TRAILING_EXIT,-33.0
2026-03-10,14:01:00,14:04:00,LONG,CAM_S1,24924,24930.75,24930.25,STRUCTURAL_TRAILING_EXIT,-1.0
2026-03-10,14:04:00,14:08:00,LONG,CAM_S1,24924,24930.25,24924.75,STRUCTURAL_TRAILING_EXIT,-11.0
2026-03-11,13:51:00,13:52:00,LONG,FLOOR_PIVOT,25031.75,25028.75,25022.75,STRUCTURAL_TRAILING_EXIT,-12.0
2026-03-11,14:02:00,14:03:00,LONG,PD_POC,25144,25147.75,25131.25,STRUCTURAL_TRAILING_EXIT,-33.0
2026-03-11,14:07:00,14:09:00,LONG,OR5_HIGH,25099.5,25101.25,25090.5,STRUCTURAL_TRAILING_EXIT,-21.5
2026-03-12,13:54:00,13:56:00,LONG,PM_VAL,24665.5,24673.25,24649.0,STRUCTURAL_TRAILING_EXIT,-48.5
2026-03-12,13:56:00,13:59:00,LONG,MONTHLY_OPEN,24644.5,24649.0,24646.75,STRUCTURAL_TRAILING_EXIT,-4.5
2026-03-12,14:05:00,14:06:00,LONG,IB_MID,24725.625,24719.0,24713.75,STRUCTURAL_TRAILING_EXIT,-10.5
2026-03-13,13:36:00,13:49:00,LONG,CAM_R3,24635.5,24633.25,24770.75,STRUCTURAL_TRAILING_EXIT,275.0
2026-03-13,13:49:00,13:50:00,LONG,WEEKLY_VWAP,24771.1799,24770.75,24755.75,STRUCTURAL_TRAILING_EXIT,-30.0
2026-03-13,13:51:00,13:57:00,LONG,ONH,24738,24737.5,24754.75,STRUCTURAL_TRAILING_EXIT,34.5
2026-03-16,13:50:00,13:53:00,LONG,OR5_HIGH,24922,24927.0,24900.75,STRUCTURAL_TRAILING_EXIT,-52.5
2026-03-17,14:03:00,14:04:00,LONG,OR5_HIGH,25072.75,25062.25,25059.25,STRUCTURAL_TRAILING_EXIT,-6.0
2026-03-17,15:37:00,15:49:00,LONG,CAM_R2,24962.5,24954.75,24997.75,STRUCTURAL_TRAILING_EXIT,86.0
2026-03-18,12:31:00,12:32:00,LONG,CAM_S1,24974.5,24982.0,24969.75,STRUCTURAL_TRAILING_EXIT,-24.5
2026-03-18,12:43:00,12:44:00,LONG,CAM_S2,24939.25,24936.25,24925.5,STRUCTURAL_TRAILING_EXIT,-21.5
2026-03-18,13:44:00,13:49:00,LONG,CAM_S2,24939.25,24944.75,24965.0,STRUCTURAL_TRAILING_EXIT,40.5
2026-03-19,09:26:00,09:30:00,LONG,WEEKLY_OPEN,24500,24504.25,24517.5,STRUCTURAL_TRAILING_EXIT,26.5
2026-03-19,14:14:00,14:16:00,LONG,CAM_R1,24487.25,24498.25,24482.75,STRUCTURAL_TRAILING_EXIT,-31.0
2026-03-19,15:32:00,15:34:00,LONG,PD_LOW,24425.5,24430.0,24424.0,STRUCTURAL_TRAILING_EXIT,-12.0
2026-03-20,13:47:00,13:50:00,LONG,PD_SESSION_MID,24403.25,24412.0,24414.75,STRUCTURAL_TRAILING_EXIT,5.5
2026-03-20,13:51:00,13:52:00,LONG,IB_MID,24365.875,24362.25,24354.0,STRUCTURAL_TRAILING_EXIT,-16.5
2026-03-20,13:52:00,13:54:00,LONG,IB_MID,24365.875,24354.0,24351.0,STRUCTURAL_TRAILING_EXIT,-6.0
2026-03-23,11:06:00,11:06:00,SHORT,MS1,24314.5,24301.0,24361.0,STOP_LOSS,-120
2026-03-23,11:12:00,11:13:00,SHORT,5D_OR_MID,24595.25,24600.25,24660.25,STOP_LOSS,-120
2026-03-23,13:44:00,13:45:00,LONG,PW_MID,24544.125,24541.75,24497.0,STRUCTURAL_TRAILING_EXIT,-89.5
2026-03-24,13:36:00,13:37:00,LONG,OR5_MID,24272.25,24272.0,24248.25,STRUCTURAL_TRAILING_EXIT,-47.5
2026-03-24,13:37:00,13:38:00,LONG,FLOOR_S1,24241.5,24248.25,24236.75,STRUCTURAL_TRAILING_EXIT,-23.0
2026-03-24,13:41:00,13:42:00,LONG,CAM_S4,24189,24179.0,24141.5,STRUCTURAL_TRAILING_EXIT,-75.0
2026-03-25,13:39:00,13:40:00,LONG,FLOOR_R2,24497.5,24504.25,24482.5,STRUCTURAL_TRAILING_EXIT,-43.5
2026-03-25,13:50:00,13:51:00,LONG,DAILY_OPEN,24430.75,24418.25,24380.5,STRUCTURAL_TRAILING_EXIT,-75.5
2026-03-25,13:51:00,13:55:00,LONG,WEEKLY_VWAP,24391.091,24380.5,24369.0,STRUCTURAL_TRAILING_EXIT,-23.0
2026-03-26,13:40:00,13:50:00,LONG,ONL,24069,24068.5,24165.75,STRUCTURAL_TRAILING_EXIT,194.5
2026-03-26,13:59:00,14:09:00,LONG,FLOOR_S2,24155.25,24157.25,24179.75,STRUCTURAL_TRAILING_EXIT,45.0
2026-03-26,14:56:00,15:05:00,LONG,ONL,24069,24069.0,24094.5,STRUCTURAL_TRAILING_EXIT,51.0
2026-03-27,13:35:00,13:36:00,LONG,IB_MID,23558.5,23564.0,23554.25,STRUCTURAL_TRAILING_EXIT,-19.5
2026-03-27,13:54:00,13:56:00,LONG,CAM_S4,23529.75,23535.0,23507.75,STRUCTURAL_TRAILING_EXIT,-54.5
2026-03-27,14:39:00,14:44:00,LONG,RTH_VWAP,23461.8609,23460.0,23454.75,STRUCTURAL_TRAILING_EXIT,-10.5
2026-03-30,13:35:00,13:36:00,LONG,OR5_LOW,23457.5,23463.75,23443.75,STRUCTURAL_TRAILING_EXIT,-40.0
2026-03-30,13:37:00,13:39:00,LONG,IB_MID,23415.5,23427.0,23414.75,STRUCTURAL_TRAILING_EXIT,-24.5
2026-03-30,13:41:00,13:42:00,LONG,PD_VAL,23377.25,23388.0,23377.5,STRUCTURAL_TRAILING_EXIT,-21.0
2026-03-31,00:47:00,00:48:00,SHORT,PW_LOW,23269,23255.0,23269.25,STRUCTURAL_TRAILING_EXIT,-28.5
2026-03-31,13:36:00,13:37:00,LONG,OR5_MID,23419,23428.0,23417.0,STRUCTURAL_TRAILING_EXIT,-22.0
2026-03-31,13:45:00,13:57:00,LONG,OR5_MID,23419,23416.75,23530.25,STRUCTURAL_TRAILING_EXIT,227.0
2026-04-01,08:55:00,08:59:00,LONG,CAM_R3,24074,24073.25,24072.5,STRUCTURAL_TRAILING_EXIT,-1.5
2026-04-01,13:43:00,13:44:00,LONG,OR5_MID,24102.875,24104.25,24070.0,STRUCTURAL_TRAILING_EXIT,-68.5
2026-04-01,13:48:00,13:55:00,LONG,CAM_R3,24074,24065.25,24099.25,STRUCTURAL_TRAILING_EXIT,68.0
2026-04-02,13:40:00,13:44:00,LONG,IB_LOW,23678,23689.0,23695.25,STRUCTURAL_TRAILING_EXIT,12.5
2026-04-02,14:22:00,14:32:00,SHORT,IB_HIGH,24004.25,23998.0,23962.75,STRUCTURAL_TRAILING_EXIT,70.5
2026-04-02,14:41:00,14:42:00,LONG,CAM_S2,24144.75,24157.5,24131.0,STRUCTURAL_TRAILING_EXIT,-53.0
2026-04-06,13:37:00,13:56:00,LONG,PD_VAH,24266.75,24255.0,24366.75,STRUCTURAL_TRAILING_EXIT,223.5
2026-04-06,14:02:00,14:03:00,LONG,PM_VAL,24354.75,24366.0,24356.5,STRUCTURAL_TRAILING_EXIT,-19.0
2026-04-06,14:11:00,14:26:00,LONG,CAM_R1,24274.75,24287.75,24357.75,STRUCTURAL_TRAILING_EXIT,140.0
2026-04-07,10:26:00,10:27:00,LONG,PD_SESSION_MID,24327.5,24332.25,24328.25,STRUCTURAL_TRAILING_EXIT,-8.0
2026-04-07,12:07:00,12:14:00,LONG,PW_POC,24153.75,24167.25,24166.0,STRUCTURAL_TRAILING_EXIT,-2.5
2026-04-07,13:48:00,13:51:00,LONG,IB_MID,24151,24159.75,24154.75,STRUCTURAL_TRAILING_EXIT,-10.0
2026-04-08,12:22:00,12:41:00,LONG,IB_MID,25146.125,25158.0,25191.5,STRUCTURAL_TRAILING_EXIT,67.0
2026-04-08,13:40:00,13:42:00,LONG,OR5_LOW,25132.5,25123.25,25102.75,STRUCTURAL_TRAILING_EXIT,-41.0
2026-04-08,13:49:00,13:51:00,LONG,IB_MID,25146.125,25146.5,25129.25,STRUCTURAL_TRAILING_EXIT,-34.5
2026-04-09,13:35:00,13:41:00,LONG,PD_IB_LOW,25042.5,25028.0,25054.0,STRUCTURAL_TRAILING_EXIT,52.0
2026-04-09,13:52:00,13:54:00,LONG,PD_IB_LOW,25042.5,25036.25,25026.25,STRUCTURAL_TRAILING_EXIT,-20.0
2026-04-09,14:16:00,14:19:00,LONG,PM_POC,25004.75,24996.0,24981.0,STRUCTURAL_TRAILING_EXIT,-30.0
2026-04-10,13:35:00,13:36:00,LONG,CAM_R3,25334,25336.0,25313.5,STRUCTURAL_TRAILING_EXIT,-45.0
2026-04-10,13:36:00,13:40:00,LONG,CAM_R2,25305.75,25313.5,25308.0,STRUCTURAL_TRAILING_EXIT,-11.0
2026-04-10,13:40:00,13:44:00,LONG,CAM_R2,25305.75,25308.0,25306.25,STRUCTURAL_TRAILING_EXIT,-3.5
2026-04-13,13:36:00,13:37:00,LONG,ONH,25217.5,25206.75,25182.0,STRUCTURAL_TRAILING_EXIT,-49.5
2026-04-13,13:46:00,13:48:00,LONG,PM_VAH,25174.75,25171.5,25166.0,STRUCTURAL_TRAILING_EXIT,-11.0
2026-04-13,13:52:00,13:53:00,LONG,CAM_S2,25253,25251.25,25243.5,STRUCTURAL_TRAILING_EXIT,-15.5
2026-04-14,13:40:00,13:48:00,LONG,ONH,25723,25708.0,25740.5,STRUCTURAL_TRAILING_EXIT,65.0
2026-04-14,13:48:00,13:55:00,LONG,OR5_HIGH,25727.5,25740.5,25741.5,STRUCTURAL_TRAILING_EXIT,2.0
2026-04-14,14:39:00,14:41:00,LONG,WR1,25804.25,25793.5,25782.5,STRUCTURAL_TRAILING_EXIT,-22.0
2026-04-15,13:44:00,13:45:00,LONG,OR5_MID,26017.875,26020.0,25989.0,STRUCTURAL_TRAILING_EXIT,-62.0
2026-04-15,13:45:00,14:01:00,LONG,PD_VAH,26003.25,25989.0,26053.75,STRUCTURAL_TRAILING_EXIT,129.5
2026-04-15,14:01:00,14:09:00,LONG,ONH,26058,26053.75,26060.75,STRUCTURAL_TRAILING_EXIT,14.0
2026-04-16,13:40:00,13:42:00,LONG,PD_HIGH,26377.5,26362.75,26353.25,STRUCTURAL_TRAILING_EXIT,-19.0
2026-04-16,13:42:00,13:51:00,LONG,PD_CLOSE,26364.25,26353.25,26359.5,STRUCTURAL_TRAILING_EXIT,12.5
2026-04-16,13:51:00,13:52:00,LONG,PD_CLOSE,26364.25,26359.5,26333.0,STRUCTURAL_TRAILING_EXIT,-53.0
2026-04-17,13:26:00,13:27:00,LONG,FLOOR_R2,26730,26737.75,26716.25,STRUCTURAL_TRAILING_EXIT,-43.0
2026-04-17,13:27:00,13:28:00,LONG,FLOOR_R2,26730,26716.25,26685.0,STRUCTURAL_TRAILING_EXIT,-62.5
2026-04-17,13:47:00,13:48:00,LONG,DAILY_OPEN,26692.5,26677.5,26660.25,STRUCTURAL_TRAILING_EXIT,-34.5
2026-04-20,13:39:00,13:40:00,LONG,PD_SESSION_MID,26757.125,26757.0,26747.5,STRUCTURAL_TRAILING_EXIT,-19.0
2026-04-20,14:04:00,14:08:00,LONG,PD_SESSION_MID,26757.125,26754.75,26753.0,STRUCTURAL_TRAILING_EXIT,-3.5
2026-04-20,14:12:00,14:15:00,LONG,PD_VAL,26755,26741.25,26757.0,STRUCTURAL_TRAILING_EXIT,31.5
2026-04-21,13:36:00,13:39:00,LONG,PD_POC,26733,26747.25,26743.75,STRUCTURAL_TRAILING_EXIT,-7.0
2026-04-21,14:21:00,14:24:00,LONG,PD_IB_HIGH,26827.75,26832.75,26822.25,STRUCTURAL_TRAILING_EXIT,-21.0
2026-04-21,14:24:00,14:29:00,LONG,CAM_R3,26817,26822.25,26831.5,STRUCTURAL_TRAILING_EXIT,18.5
2026-04-22,13:21:00,13:22:00,LONG,OR5_MID,26853.125,26854.75,26849.5,STRUCTURAL_TRAILING_EXIT,-10.5
2026-04-22,13:49:00,13:57:00,LONG,CAM_R4,26825.75,26838.0,26849.5,STRUCTURAL_TRAILING_EXIT,23.0
2026-04-22,14:06:00,14:10:00,LONG,OR5_MID,26853.125,26860.25,26889.25,STRUCTURAL_TRAILING_EXIT,58.0
2026-04-23,00:17:00,00:28:00,LONG,WEEKLY_VWAP,26846.0159,26854.75,27021.5,STRUCTURAL_TRAILING_EXIT,333.5
2026-04-23,13:50:00,13:51:00,LONG,PD_HIGH,27093,27080.0,27056.25,STRUCTURAL_TRAILING_EXIT,-47.5
2026-04-23,13:51:00,13:55:00,LONG,PD_VAH,27056.25,27056.25,27058.25,STRUCTURAL_TRAILING_EXIT,4.0
2026-04-24,13:44:00,13:52:00,LONG,DAILY_OPEN,27210,27212.25,27204.5,STRUCTURAL_TRAILING_EXIT,-15.5
2026-04-24,13:52:00,13:55:00,LONG,DAILY_OPEN,27210,27204.5,27173.25,STRUCTURAL_TRAILING_EXIT,-62.5
2026-04-24,13:55:00,13:56:00,LONG,FLOOR_R1,27161,27173.25,27154.25,STRUCTURAL_TRAILING_EXIT,-38.0
2026-04-27,13:41:00,13:43:00,LONG,CAM_S2,27373,27381.25,27372.75,STRUCTURAL_TRAILING_EXIT,-17.0
2026-04-27,13:43:00,13:46:00,LONG,CAM_S2,27373,27372.75,27360.0,STRUCTURAL_TRAILING_EXIT,-25.5
2026-04-27,13:46:00,13:48:00,LONG,CAM_S2,27373,27360.0,27345.75,STRUCTURAL_TRAILING_EXIT,-28.5
2026-04-28,13:37:00,13:45:00,LONG,OR5_HIGH,27162.5,27172.5,27213.0,STRUCTURAL_TRAILING_EXIT,81.0
2026-04-28,13:53:00,13:54:00,LONG,FLOOR_S3,27187.75,27202.5,27187.75,STRUCTURAL_TRAILING_EXIT,-29.5
2026-04-28,13:54:00,13:56:00,LONG,FLOOR_S3,27187.75,27187.75,27164.5,STRUCTURAL_TRAILING_EXIT,-46.5
2026-04-29,14:01:00,14:02:00,LONG,CAM_R1,27190.5,27200.0,27189.25,STRUCTURAL_TRAILING_EXIT,-21.5
2026-04-29,14:33:00,14:42:00,LONG,IB_HIGH,27277,27274.75,27281.5,STRUCTURAL_TRAILING_EXIT,13.5
2026-04-29,15:10:00,15:11:00,LONG,CAM_R3,27235,27249.75,27249.5,STRUCTURAL_TRAILING_EXIT,-0.5
2026-04-30,02:31:00,02:32:00,LONG,OR5_MID,27416.375,27420.25,27410.75,STRUCTURAL_TRAILING_EXIT,-19.0
2026-04-30,13:38:00,13:39:00,LONG,CAM_S1,27317.5,27319.0,27312.75,STRUCTURAL_TRAILING_EXIT,-12.5
2026-04-30,13:40:00,13:41:00,LONG,CAM_S2,27297.75,27295.5,27284.75,STRUCTURAL_TRAILING_EXIT,-21.5
2026-05-01,13:46:00,13:48:00,LONG,IB_MID,27763.5,27771.0,27756.75,STRUCTURAL_TRAILING_EXIT,-28.5
2026-05-01,14:31:00,14:33:00,LONG,RTH_VWAP,27834.4095,27844.75,27829.75,STRUCTURAL_TRAILING_EXIT,-30.0
2026-05-01,14:37:00,14:38:00,LONG,IB_MID,27763.5,27774.25,27757.75,STRUCTURAL_TRAILING_EXIT,-33.0
2026-05-04,11:40:00,11:45:00,LONG,WEEKLY_VWAP,27790.3181,27790.0,27810.75,STRUCTURAL_TRAILING_EXIT,41.5
2026-05-04,13:56:00,14:02:00,LONG,PD_POC,27872.25,27858.75,27878.5,STRUCTURAL_TRAILING_EXIT,39.5
2026-05-04,14:09:00,14:15:00,LONG,PD_POC,27872.25,27867.0,27892.75,STRUCTURAL_TRAILING_EXIT,51.5
2026-05-05,13:39:00,13:54:00,LONG,OR5_HIGH,28031.25,28035.5,28093.5,STRUCTURAL_TRAILING_EXIT,116.0
2026-05-05,14:14:00,14:19:00,LONG,IB_MID,28052.5,28064.75,28046.0,STRUCTURAL_TRAILING_EXIT,-37.5
2026-05-05,14:19:00,14:28:00,LONG,OR5_HIGH,28031.25,28046.0,28120.0,STRUCTURAL_TRAILING_EXIT,148.0
2026-05-06,12:15:00,12:24:00,LONG,OR5_HIGH,28447,28452.0,28494.5,STRUCTURAL_TRAILING_EXIT,85.0
2026-05-06,13:38:00,13:47:00,LONG,IB_MID,28421,28409.25,28467.0,STRUCTURAL_TRAILING_EXIT,115.5
2026-05-06,13:51:00,13:57:00,LONG,IB_MID,28421,28428.5,28475.0,STRUCTURAL_TRAILING_EXIT,93.0
2026-05-07,13:42:00,13:43:00,LONG,DAILY_OPEN,28750,28759.0,28750.75,STRUCTURAL_TRAILING_EXIT,-16.5
2026-05-07,13:45:00,13:46:00,LONG,DAILY_OPEN,28750,28742.0,28712.5,STRUCTURAL_TRAILING_EXIT,-59.0
2026-05-07,13:46:00,13:52:00,LONG,PD_HIGH,28725.75,28712.5,28727.25,STRUCTURAL_TRAILING_EXIT,29.5
2026-05-08,12:31:00,12:34:00,SHORT,MR1,28907.25,28905.5,28937.25,STRUCTURAL_TRAILING_EXIT,-63.5
2026-05-08,13:38:00,13:41:00,LONG,PD_HIGH,28944.75,28959.75,28951.5,STRUCTURAL_TRAILING_EXIT,-16.5
2026-05-08,14:00:00,14:03:00,SHORT,FLOOR_R2,29119.75,29107.25,29123.75,STRUCTURAL_TRAILING_EXIT,-33.0
2026-05-11,12:48:00,13:02:00,LONG,OR5_LOW,29281.5,29270.5,29295.0,STRUCTURAL_TRAILING_EXIT,49.0
2026-05-11,13:36:00,13:37:00,LONG,OR5_MID,29358.125,29372.75,29352.5,STRUCTURAL_TRAILING_EXIT,-40.5
2026-05-11,13:50:00,13:51:00,LONG,OR5_MID,29358.125,29365.0,29355.75,STRUCTURAL_TRAILING_EXIT,-18.5
2026-05-12,13:36:00,13:47:00,LONG,OR5_LOW,29145.75,29153.0,29264.5,STRUCTURAL_TRAILING_EXIT,223.0
2026-05-12,13:47:00,13:48:00,LONG,PD_IB_LOW,29274.5,29264.5,29213.0,STRUCTURAL_TRAILING_EXIT,-103.0
2026-05-12,13:48:00,13:49:00,LONG,OR5_HIGH,29227.25,29213.0,29206.75,STRUCTURAL_TRAILING_EXIT,-12.5
2026-05-13,12:32:00,12:33:00,LONG,PD_IB_HIGH,29296,29306.0,29276.25,STRUCTURAL_TRAILING_EXIT,-59.5
2026-05-13,13:36:00,13:37:00,LONG,OR5_LOW,29216,29215.5,29205.5,STRUCTURAL_TRAILING_EXIT,-20.0
2026-05-13,13:39:00,13:45:00,LONG,PW_VAH,29189.25,29189.5,29210.5,STRUCTURAL_TRAILING_EXIT,42.0
2026-05-14,13:40:00,13:49:00,LONG,IB_MID,29571.625,29586.5,29643.25,STRUCTURAL_TRAILING_EXIT,113.5
2026-05-14,13:55:00,13:56:00,LONG,CAM_R3,29611,29609.25,29604.5,STRUCTURAL_TRAILING_EXIT,-9.5
2026-05-14,13:59:00,14:00:00,LONG,IB_MID,29571.625,29584.0,29541.75,STRUCTURAL_TRAILING_EXIT,-84.5
2026-05-15,13:42:00,13:43:00,LONG,5D_OR_MID,29205.75,29218.0,29175.25,STRUCTURAL_TRAILING_EXIT,-85.5
2026-05-15,13:43:00,13:45:00,LONG,OR5_LOW,29188.75,29175.25,29167.0,STRUCTURAL_TRAILING_EXIT,-16.5
2026-05-15,13:46:00,13:47:00,LONG,ONL,29142.5,29133.0,29103.5,STRUCTURAL_TRAILING_EXIT,-59.0
2026-05-18,11:35:00,11:39:00,SHORT,IB_LOW,29129,29140.0,29139.75,STRUCTURAL_TRAILING_EXIT,0.5
2026-05-18,11:42:00,11:56:00,SHORT,CAM_R1,29267.75,29266.0,29191.5,STRUCTURAL_TRAILING_EXIT,149.0
2026-05-18,12:53:00,12:56:00,LONG,PD_IB_HIGH,29382.75,29380.5,29376.25,STRUCTURAL_TRAILING_EXIT,-8.5
2026-05-19,13:38:00,13:40:00,LONG,CAM_S1,29049,29046.25,28986.25,STOP_LOSS,-120
2026-05-19,13:56:00,13:57:00,LONG,WEEKLY_VWAP,28981.7256,28978.75,28939.0,STRUCTURAL_TRAILING_EXIT,-79.5
2026-05-19,13:59:00,14:01:00,LONG,CAM_S3,28949.75,28942.75,28916.75,STRUCTURAL_TRAILING_EXIT,-52.0
2026-05-20,13:36:00,13:37:00,LONG,CAM_R3,29052,29066.75,29056.5,STRUCTURAL_TRAILING_EXIT,-20.5
2026-05-20,13:55:00,13:56:00,LONG,DAILY_OPEN,29073.5,29084.25,29055.5,STRUCTURAL_TRAILING_EXIT,-57.5
2026-05-20,13:56:00,14:03:00,LONG,CAM_R3,29052,29055.5,29080.25,STRUCTURAL_TRAILING_EXIT,49.5
2026-05-21,13:36:00,13:40:00,LONG,PD_IB_HIGH,29233.75,29237.25,29212.5,STRUCTURAL_TRAILING_EXIT,-49.5
2026-05-21,14:14:00,14:16:00,LONG,FLOOR_PIVOT,29267.25,29265.75,29220.0,STRUCTURAL_TRAILING_EXIT,-91.5
2026-05-21,14:16:00,14:19:00,LONG,DAILY_OPEN,29217.25,29220.0,29221.5,STRUCTURAL_TRAILING_EXIT,3.0
2026-05-22,13:43:00,13:49:00,LONG,PW_VAH,29621.75,29627.5,29623.25,STRUCTURAL_TRAILING_EXIT,-8.5
2026-05-22,13:49:00,13:51:00,LONG,PW_VAH,29621.75,29623.25,29607.75,STRUCTURAL_TRAILING_EXIT,-31.0
2026-05-22,13:51:00,13:56:00,LONG,PW_VAH,29621.75,29607.75,29605.5,STRUCTURAL_TRAILING_EXIT,-4.5
2026-05-25,03:01:00,03:05:00,SHORT,IB_MID,29966.75,29973.0,29973.0,STRUCTURAL_TRAILING_EXIT,0.0
2026-05-25,15:11:00,15:12:00,SHORT,OR5_MID,29949.625,29958.25,29981.5,STRUCTURAL_TRAILING_EXIT,-46.5
2026-05-26,13:35:00,13:36:00,LONG,OR5_LOW,29842,29852.75,29840.5,STRUCTURAL_TRAILING_EXIT,-24.5
2026-05-26,13:44:00,13:51:00,LONG,PD_VAL,29919,29912.25,29936.75,STRUCTURAL_TRAILING_EXIT,49.0
2026-05-26,13:51:00,13:54:00,LONG,CAM_S3,29939.5,29936.75,29929.5,STRUCTURAL_TRAILING_EXIT,-14.5
2026-05-27,13:36:00,13:37:00,LONG,PD_HIGH,30118.75,30116.0,30103.0,STRUCTURAL_TRAILING_EXIT,-26.0
2026-05-27,13:38:00,13:39:00,LONG,PD_VAH,30067.5,30078.0,30071.75,STRUCTURAL_TRAILING_EXIT,-12.5
2026-05-27,13:41:00,13:42:00,LONG,PD_VAH,30067.5,30055.75,30029.0,STRUCTURAL_TRAILING_EXIT,-53.5
2026-05-28,13:44:00,13:45:00,LONG,CAM_S3,29960.75,29961.75,29955.5,STRUCTURAL_TRAILING_EXIT,-12.5
2026-05-28,13:45:00,13:51:00,SHORT,CAM_S3,29960.75,29955.5,29956.0,STRUCTURAL_TRAILING_EXIT,-1.0
2026-05-28,13:54:00,13:55:00,LONG,CAM_S3,29960.75,29969.75,29953.25,STRUCTURAL_TRAILING_EXIT,-33.0
2026-05-29,14:11:00,14:15:00,LONG,FLOOR_R1,30460.5,30456.75,30459.75,STRUCTURAL_TRAILING_EXIT,6.0
2026-05-29,14:15:00,14:16:00,LONG,FLOOR_R1,30460.5,30459.75,30438.25,STRUCTURAL_TRAILING_EXIT,-43.0
2026-05-29,14:16:00,14:17:00,LONG,IB_MID,30441,30438.25,30429.75,STRUCTURAL_TRAILING_EXIT,-17.0
2026-06-01,13:12:00,13:13:00,LONG,CAM_S1,30372.5,30365.25,30341.5,STRUCTURAL_TRAILING_EXIT,-47.5
2026-06-01,13:35:00,13:41:00,LONG,CAM_S1,30372.5,30380.5,30408.75,STRUCTURAL_TRAILING_EXIT,56.5
2026-06-01,13:41:00,13:45:00,LONG,PD_SESSION_MID,30403,30408.75,30413.25,STRUCTURAL_TRAILING_EXIT,9.0
2026-06-02,13:35:00,13:36:00,LONG,PD_IB_HIGH,30467.25,30476.75,30456.0,STRUCTURAL_TRAILING_EXIT,-41.5
2026-06-02,13:41:00,13:56:00,LONG,CAM_S3,30461.25,30450.0,30537.5,STRUCTURAL_TRAILING_EXIT,175.0
2026-06-02,13:56:00,14:03:00,LONG,IB_MID,30535.5,30537.5,30579.0,STRUCTURAL_TRAILING_EXIT,83.0
